geoid,rhoH_2020,rhoH_2021,drhoH,rhoW_2020,rhoW_2021,drhoW,In_2020,In_2021,dIn,Out_2020,lat,lon,county
26035000900,530.0,537.0,7.0,81.0,85.0,4.0,81.0,85.0,4.0,514.0,44.0563395,-84.7691243,26035
26035001000,772.0,786.0,14.0,154.0,142.0,-12.0,154.0,142.0,-12.0,758.0,44.052142,-84.8374425,26035
26035001301,812.0,797.0,-15.0,920.0,991.0,71.0,920.0,991.0,71.0,799.0,43.9950651,-84.8133231,26035
26035001302,258.0,293.0,35.0,29.0,38.0,9.0,29.0,38.0,9.0,248.0,44.0200288,-84.7521391,26035
26037010104,1535.0,1544.0,9.0,2206.0,2089.0,-117.0,2206.0,2089.0,-117.0,1511.0,42.8206944,-84.4953501,26037
26037010105,1522.0,1689.0,167.0,589.0,593.0,4.0,589.0,593.0,4.0,1497.0,42.8485218,-84.5786269,26037
26037010107,1772.0,1745.0,-27.0,425.0,505.0,80.0,425.0,505.0,80.0,1746.0,42.8242607,-84.5595721,26037
26037010108,1824.0,1958.0,134.0,555.0,722.0,167.0,555.0,722.0,167.0,1799.0,42.8258938,-84.5853019,26037
26037010201,880.0,911.0,31.0,371.0,366.0,-5.0,371.0,366.0,-5.0,870.0,42.8055678,-84.5376665,26037
26037010203,482.0,502.0,20.0,365.0,417.0,52.0,365.0,417.0,52.0,470.0,42.7810066,-84.5352843,26037
26037010204,1068.0,1029.0,-39.0,776.0,801.0,25.0,776.0,801.0,25.0,1045.0,42.7879075,-84.5779812,26037
26037010300,2308.0,2433.0,125.0,3150.0,2839.0,-311.0,3150.0,2839.0,-311.0,2268.0,42.8161815,-84.6535442,26037
26037010400,2067.0,2246.0,179.0,991.0,968.0,-23.0,991.0,968.0,-23.0,2031.0,42.8489941,-84.7725867,26037
26037010500,1518.0,1584.0,66.0,511.0,569.0,58.0,511.0,569.0,58.0,1496.0,42.9944534,-84.7098575,26037
26037010600,974.0,1024.0,50.0,299.0,342.0,43.0,299.0,342.0,43.0,961.0,43.0727141,-84.7168428,26037
26037010701,934.0,1022.0,88.0,235.0,247.0,12.0,235.0,247.0,12.0,913.0,43.0672253,-84.5338429,26037
26037010702,886.0,894.0,8.0,474.0,508.0,34.0,474.0,508.0,34.0,871.0,43.0723965,-84.423269,26037
26037010801,1677.0,1773.0,96.0,1697.0,1840.0,143.0,1697.0,1840.0,143.0,1657.0,43.00392,-84.5657762,26037
26037010802,1528.0,1594.0,66.0,1232.0,1333.0,101.0,1232.0,1333.0,101.0,1511.0,42.9844478,-84.5591805,26037
26037010901,1035.0,1116.0,81.0,1140.0,1188.0,48.0,1140.0,1188.0,48.0,1025.0,42.9789853,-84.5363518,26037
26037010902,1880.0,1892.0,12.0,368.0,425.0,57.0,368.0,425.0,57.0,1854.0,42.8921477,-84.597658,26037
26037011001,1446.0,1410.0,-36.0,532.0,548.0,16.0,532.0,548.0,16.0,1434.0,42.9863352,-84.4066244,26037
26037011002,1560.0,1489.0,-71.0,195.0,202.0,7.0,195.0,202.0,7.0,1539.0,42.8964697,-84.4316607,26037
26037011101,1816.0,1792.0,-24.0,691.0,760.0,69.0,691.0,760.0,69.0,1785.0,42.8192902,-84.4167094,26037
26037011105,1103.0,1055.0,-48.0,173.0,173.0,0.0,173.0,173.0,0.0,1078.0,42.7862318,-84.4589136,26037
26037011106,1701.0,1731.0,30.0,924.0,917.0,-7.0,924.0,917.0,-7.0,1665.0,42.7877334,-84.4272926,26037
26037011200,669.0,685.0,16.0,104.0,146.0,42.0,104.0,146.0,42.0,638.0,42.7726886,-84.4867896,26037
26039960100,504.0,569.0,65.0,122.0,92.0,-30.0,122.0,92.0,-30.0,497.0,44.8136007,-84.7278076,26039
26039960200,1036.0,1103.0,67.0,1452.0,1519.0,67.0,1452.0,1519.0,67.0,1019.0,44.7008389,-84.7737915,26039
26039960300,1086.0,1208.0,122.0,1180.0,1583.0,403.0,1180.0,1583.0,403.0,1072.0,44.676072,-84.6576445,26039
26039960400,614.0,608.0,-6.0,65.0,91.0,26.0,65.0,91.0,26.0,609.0,44.586721,-84.4837263,26039
26039960500,608.0,591.0,-17.0,469.0,355.0,-114.0,469.0,355.0,-114.0,602.0,44.5682578,-84.7094354,26039
26041970100,406.0,462.0,56.0,89.0,94.0,5.0,89.0,94.0,5.0,387.0,45.7241535,-86.6532555,26041
26041970200,740.0,745.0,5.0,202.0,219.0,17.0,202.0,219.0,17.0,721.0,45.9618491,-86.8590362,26041
26041970300,789.0,849.0,60.0,163.0,179.0,16.0,163.0,179.0,16.0,766.0,46.0193461,-87.166334,26041
26041970400,1735.0,1807.0,72.0,542.0,1294.0,752.0,542.0,1294.0,752.0,1687.0,45.8582862,-87.0563932,26041
26041970500,1419.0,1504.0,85.0,3109.0,1920.0,-1189.0,3109.0,1920.0,-1189.0,1385.0,45.8226821,-87.1577065,26041
26041970600,1479.0,1489.0,10.0,877.0,966.0,89.0,877.0,966.0,89.0,1440.0,45.8478978,-87.0216387,26041
26041970700,1328.0,1385.0,57.0,750.0,770.0,20.0,750.0,770.0,20.0,1297.0,45.656078,-87.2178296,26041
26041970800,1323.0,1400.0,77.0,3757.0,3895.0,138.0,3757.0,3895.0,138.0,1299.0,45.7589964,-87.0813519,26041
26041970900,885.0,920.0,35.0,1153.0,1122.0,-31.0,1153.0,1122.0,-31.0,850.0,45.7415733,-87.0574686,26041
26041971000,988.0,1003.0,15.0,562.0,670.0,108.0,562.0,670.0,108.0,968.0,45.7418685,-87.0660076,26041
26041971100,1254.0,1252.0,-2.0,716.0,715.0,-1.0,716.0,715.0,-1.0,1221.0,45.7277675,-87.0827645,26041
26043950100,560.0,582.0,22.0,564.0,464.0,-100.0,564.0,464.0,-100.0,508.0,46.1060879,-87.9024565,26043
26043950200,1645.0,1761.0,116.0,1816.0,2069.0,253.0,1816.0,2069.0,253.0,1520.0,45.8672013,-87.8789231,26043
26043950300,1767.0,1939.0,172.0,865.0,1374.0,509.0,865.0,1374.0,509.0,1597.0,45.7888304,-87.9308795,26043
26043950400,1589.0,1618.0,29.0,2195.0,2631.0,436.0,2195.0,2631.0,436.0,1451.0,45.8214522,-88.0294434,26043
26043950500,1318.0,1280.0,-38.0,3242.0,3226.0,-16.0,3242.0,3226.0,-16.0,1200.0,45.8131549,-88.0717346,26043
26043950600,1701.0,1815.0,114.0,1967.0,2157.0,190.0,1967.0,2157.0,190.0,1506.0,45.7981828,-88.0742917,26043
26043950700,1638.0,1623.0,-15.0,1322.0,1362.0,40.0,1322.0,1362.0,40.0,1496.0,45.8371259,-88.0763305,26043
26045020101,1217.0,1163.0,-54.0,43.0,41.0,-2.0,43.0,41.0,-2.0,1199.0,42.7638304,-84.6218971,26045
26045020102,1333.0,1356.0,23.0,1833.0,1600.0,-233.0,1833.0,1600.0,-233.0,1311.0,42.7347572,-84.6316472,26045
26045020103,1796.0,1720.0,-76.0,1316.0,1256.0,-60.0,1316.0,1256.0,-60.0,1777.0,42.7463231,-84.6323092,26045
26045020104,1383.0,1387.0,4.0,820.0,855.0,35.0,820.0,855.0,35.0,1352.0,42.733879,-84.6120881,26045
26045020201,1239.0,1282.0,43.0,3982.0,4117.0,135.0,3982.0,4117.0,135.0,1209.0,42.7252481,-84.6243308,26045
26045020202,1623.0,1575.0,-48.0,5224.0,5235.0,11.0,5224.0,5235.0,11.0,1580.0,42.7008041,-84.6217559,26045
26045020302,2897.0,3033.0,136.0,4138.0,4744.0,606.0,4138.0,4744.0,606.0,2835.0,42.7261958,-84.6947435,26045
26045020303,1473.0,1404.0,-69.0,5964.0,6234.0,270.0,5964.0,6234.0,270.0,1444.0,42.7154398,-84.6559577,26045
26045020305,635.0,622.0,-13.0,449.0,863.0,414.0,449.0,863.0,414.0,625.0,42.7574978,-84.6573915,26045
26045020306,1464.0,1520.0,56.0,778.0,723.0,-55.0,778.0,723.0,-55.0,1434.0,42.7475093,-84.659975,26045
26045020402,1160.0,1314.0,154.0,1054.0,1244.0,190.0,1054.0,1244.0,190.0,1136.0,42.7493466,-84.7322517,26045
26045020403,1085.0,1213.0,128.0,314.0,1070.0,756.0,314.0,1070.0,756.0,1074.0,42.7581109,-84.7512271,26045
26045020404,1863.0,1869.0,6.0,674.0,685.0,11.0,674.0,685.0,11.0,1838.0,42.7470097,-84.7710327,26045
26045020500,1402.0,1471.0,69.0,182.0,188.0,6.0,182.0,188.0,6.0,1379.0,42.7193105,-84.8470301,26045
26045020601,1713.0,1690.0,-23.0,970.0,983.0,13.0,970.0,983.0,13.0,1689.0,42.6151903,-84.7707543,26045
26045020602,1382.0,1410.0,28.0,113.0,105.0,-8.0,113.0,105.0,-8.0,1358.0,42.6499865,-84.8462485,26045
26045020700,1372.0,1554.0,182.0,588.0,666.0,78.0,588.0,666.0,78.0,1349.0,42.6906724,-85.0246467,26045
26045020800,1536.0,1616.0,80.0,381.0,414.0,33.0,381.0,414.0,33.0,1507.0,42.5188462,-85.0012256,26045
26045020901,1200.0,1369.0,169.0,1631.0,1654.0,23.0,1631.0,1654.0,23.0,1178.0,42.5732449,-84.8288222,26045
26045020902,1654.0,1622.0,-32.0,1102.0,1315.0,213.0,1102.0,1315.0,213.0,1629.0,42.5482803,-84.8407168,26045
26045021001,1603.0,1743.0,140.0,2174.0,2536.0,362.0,2174.0,2536.0,362.0,1573.0,42.54767,-84.8738123,26045
26045021002,1693.0,1723.0,30.0,423.0,420.0,-3.0,423.0,420.0,-3.0,1671.0,42.5286481,-84.7782226,26045
26045021100,1749.0,1861.0,112.0,564.0,829.0,265.0,564.0,829.0,265.0,1719.0,42.4691164,-84.8459509,26045
26045021201,1229.0,1313.0,84.0,105.0,170.0,65.0,105.0,170.0,65.0,1205.0,42.5563879,-84.6705355,26045
26045021202,1418.0,1394.0,-24.0,77.0,142.0,65.0,77.0,142.0,65.0,1390.0,42.4612124,-84.6500219,26045
26045021301,1258.0,1276.0,18.0,861.0,854.0,-7.0,861.0,854.0,-7.0,1240.0,42.5226984,-84.6515192,26045
26045021302,1260.0,1138.0,-122.0,1282.0,1135.0,-147.0,1282.0,1135.0,-147.0,1239.0,42.4955596,-84.6492456,26045
26045021401,1699.0,1786.0,87.0,3720.0,3474.0,-246.0,3720.0,3474.0,-246.0,1665.0,42.6401534,-84.6758694,26045
26045021402,1849.0,1882.0,33.0,552.0,543.0,-9.0,552.0,543.0,-9.0,1828.0,42.6324391,-84.6524511,26045
26047970100,627.0,672.0,45.0,252.0,268.0,16.0,252.0,268.0,16.0,621.0,45.7015736,-84.8618777,26047
26047970201,801.0,929.0,128.0,332.0,360.0,28.0,332.0,360.0,28.0,791.0,45.5746939,-84.8289933,26047
26047970202,1109.0,1196.0,87.0,242.0,265.0,23.0,242.0,265.0,23.0,1099.0,45.47253,-84.7908268,26047
26047970301,849.0,885.0,36.0,514.0,556.0,42.0,514.0,556.0,42.0,836.0,45.5476812,-85.0333367,26047
26047970302,603.0,660.0,57.0,515.0,680.0,165.0,515.0,680.0,165.0,595.0,45.4886598,-84.9370126,26047
26047970400,1014.0,1054.0,40.0,1735.0,1790.0,55.0,1735.0,1790.0,55.0,993.0,45.4270509,-84.9460498,26047
26047970500,1703.0,1872.0,169.0,1448.0,1350.0,-98.0,1448.0,1350.0,-98.0,1678.0,45.3644525,-84.8066803,26047
26047970600,2193.0,2326.0,133.0,1021.0,1147.0,126.0,1021.0,1147.0,126.0,2162.0,45.3269081,-84.9606284,26047
26047970700,1309.0,1308.0,-1.0,2300.0,2495.0,195.0,2300.0,2495.0,195.0,1287.0,45.3753145,-84.9406204,26047
26047970800,1597.0,1681.0,84.0,5356.0,5673.0,317.0,5356.0,5673.0,317.0,1573.0,45.3683686,-85.0146075,26047
26049000100,502.0,546.0,44.0,19.0,30.0,11.0,19.0,30.0,11.0,496.0,43.0722695,-83.723128,26049
26049000200,337.0,309.0,-28.0,29.0,21.0,-8.0,29.0,21.0,-8.0,332.0,43.0722011,-83.7038698,26049
26049000300,587.0,510.0,-77.0,21.0,19.0,-2.0,21.0,19.0,-2.0,579.0,43.0640933,-83.7239002,26049
26049000400,323.0,314.0,-9.0,78.0,92.0,14.0,78.0,92.0,14.0,321.0,43.0648953,-83.7040557,26049
26049000500,420.0,424.0,4.0,280.0,233.0,-47.0,280.0,233.0,-47.0,415.0,43.0560007,-83.7250112,26049
26049000600,413.0,360.0,-53.0,9.0,18.0,9.0,9.0,18.0,9.0,410.0,43.0575659,-83.7037894,26049
26049000700,452.0,489.0,37.0,60.0,88.0,28.0,60.0,88.0,28.0,443.0,43.0501011,-83.7233706,26049
26049000800,194.0,186.0,-8.0,22.0,33.0,11.0,22.0,33.0,11.0,190.0,43.0503422,-83.7037303,26049
26049000900,651.0,635.0,-16.0,80.0,119.0,39.0,80.0,119.0,39.0,644.0,43.0398215,-83.7220885,26049
26049001000,371.0,367.0,-4.0,5.0,7.0,2.0,5.0,7.0,2.0,362.0,43.0385775,-83.7088609,26049
26049001100,388.0,384.0,-4.0,23.0,24.0,1.0,23.0,24.0,1.0,383.0,43.0387758,-83.6990608,26049
26049001200,801.0,667.0,-134.0,16.0,18.0,2.0,16.0,18.0,2.0,789.0,43.0317838,-83.7265747,26049
26049001300,658.0,577.0,-81.0,88.0,108.0,20.0,88.0,108.0,20.0,643.0,43.0258871,-83.7268032,26049
26049001400,283.0,330.0,47.0,531.0,507.0,-24.0,531.0,507.0,-24.0,274.0,43.0271229,-83.7017123,26049
26049001500,208.0,235.0,27.0,2967.0,2851.0,-116.0,2967.0,2851.0,-116.0,200.0,43.0187659,-83.7072465,26049
26049001600,1223.0,1194.0,-29.0,4388.0,3374.0,-1014.0,4388.0,3374.0,-1014.0,1203.0,43.0168357,-83.7275941,26049
26049001700,362.0,296.0,-66.0,83.0,69.0,-14.0,83.0,69.0,-14.0,358.0,43.0684981,-83.6840084,26049
26049001800,354.0,348.0,-6.0,228.0,273.0,45.0,228.0,273.0,45.0,347.0,43.0673378,-83.6662787,26049
26049001900,635.0,554.0,-81.0,83.0,89.0,6.0,83.0,89.0,6.0,619.0,43.0571729,-83.6570664,26049
26049002000,156.0,177.0,21.0,108.0,90.0,-18.0,108.0,90.0,-18.0,153.0,43.0535539,-83.6890667,26049
26049002200,357.0,325.0,-32.0,50.0,54.0,4.0,50.0,54.0,4.0,342.0,43.0410776,-83.6716817,26049
26049002300,346.0,365.0,19.0,218.0,205.0,-13.0,218.0,205.0,-13.0,332.0,43.0405104,-83.6609412,26049
26049002400,695.0,709.0,14.0,234.0,459.0,225.0,234.0,459.0,225.0,680.0,43.0470272,-83.6477823,26049
26049002600,578.0,610.0,32.0,310.0,312.0,2.0,310.0,312.0,2.0,566.0,43.0282624,-83.6688612,26049
26049002700,921.0,916.0,-5.0,776.0,782.0,6.0,776.0,782.0,6.0,899.0,43.0343063,-83.6453845,26049
26049002800,589.0,601.0,12.0,6971.0,7262.0,291.0,6971.0,7262.0,291.0,579.0,43.0149849,-83.691259,26049
26049002900,455.0,410.0,-45.0,880.0,869.0,-11.0,880.0,869.0,-11.0,441.0,43.0184093,-83.6776764,26049
26049003000,1233.0,1140.0,-93.0,928.0,792.0,-136.0,928.0,792.0,-136.0,1215.0,43.0182801,-83.6640244,26049
26049003100,563.0,581.0,18.0,2482.0,2298.0,-184.0,2482.0,2298.0,-184.0,557.0,43.0148947,-83.6446184,26049
26049003200,498.0,473.0,-25.0,568.0,613.0,45.0,568.0,613.0,45.0,488.0,43.007343,-83.6662654,26049
26049003300,578.0,555.0,-23.0,342.0,373.0,31.0,342.0,373.0,31.0,568.0,42.9933524,-83.6661443,26049
26049003400,364.0,391.0,27.0,138.0,114.0,-24.0,138.0,114.0,-24.0,352.0,42.9965676,-83.6487629,26049
26049003500,891.0,875.0,-16.0,1349.0,471.0,-878.0,1349.0,471.0,-878.0,874.0,42.9853967,-83.6679221,26049
26049003600,1407.0,1436.0,29.0,818.0,809.0,-9.0,818.0,809.0,-9.0,1374.0,42.9969528,-83.7234922,26049
26049003700,613.0,580.0,-33.0,140.0,130.0,-10.0,140.0,130.0,-10.0,600.0,43.0048618,-83.7087591,26049
26049003800,272.0,245.0,-27.0,473.0,549.0,76.0,473.0,549.0,76.0,268.0,43.0005625,-83.6818026,26049
26049004000,841.0,889.0,48.0,354.0,346.0,-8.0,354.0,346.0,-8.0,824.0,42.9896569,-83.6876862,26049
26049010110,975.0,1076.0,101.0,549.0,564.0,15.0,549.0,564.0,15.0,960.0,43.1769511,-83.7356331,26049
26049010111,537.0,518.0,-19.0,445.0,387.0,-58.0,445.0,387.0,-58.0,531.0,43.19663,-83.7507378,26049
26049010112,997.0,1067.0,70.0,406.0,419.0,13.0,406.0,419.0,13.0,983.0,43.2002807,-83.7144525,26049
26049010116,1144.0,1168.0,24.0,349.0,440.0,91.0,349.0,440.0,91.0,1130.0,43.1558114,-83.7435214,26049
26049010117,1228.0,1242.0,14.0,421.0,361.0,-60.0,421.0,361.0,-60.0,1216.0,43.1576793,-83.7093767,26049
26049010201,748.0,854.0,106.0,223.0,216.0,-7.0,223.0,216.0,-7.0,737.0,43.1991083,-83.7919832,26049
26049010202,638.0,683.0,45.0,813.0,954.0,141.0,813.0,954.0,141.0,627.0,43.1538585,-83.7845426,26049
26049010304,849.0,833.0,-16.0,320.0,295.0,-25.0,320.0,295.0,-25.0,835.0,43.0829949,-83.7134455,26049
26049010305,1282.0,1237.0,-45.0,199.0,194.0,-5.0,199.0,194.0,-5.0,1260.0,43.0967521,-83.7116573,26049
26049010501,728.0,742.0,14.0,643.0,550.0,-93.0,643.0,550.0,-93.0,721.0,43.0614082,-83.7475768,26049
26049010502,1172.0,1210.0,38.0,2447.0,2570.0,123.0,2447.0,2570.0,123.0,1145.0,43.0627823,-83.7924598,26049
26049010503,779.0,741.0,-38.0,89.0,130.0,41.0,89.0,130.0,41.0,770.0,43.1058149,-83.7871143,26049
26049010504,1361.0,1366.0,5.0,424.0,434.0,10.0,424.0,434.0,10.0,1333.0,43.1097472,-83.7375637,26049
26049010603,2008.0,2155.0,147.0,958.0,935.0,-23.0,958.0,935.0,-23.0,1979.0,43.0667041,-83.833883,26049
26049010604,1141.0,1125.0,-16.0,430.0,514.0,84.0,430.0,514.0,84.0,1123.0,43.0603293,-83.8424887,26049
26049010610,2229.0,2333.0,104.0,310.0,306.0,-4.0,310.0,306.0,-4.0,2195.0,43.109708,-83.8406381,26049
26049010700,2043.0,2111.0,68.0,272.0,326.0,54.0,272.0,326.0,54.0,2016.0,43.0825923,-83.8874727,26049
26049010810,1832.0,1845.0,13.0,441.0,520.0,79.0,441.0,520.0,79.0,1814.0,43.026436,-83.7948055,26049
26049010811,757.0,718.0,-39.0,891.0,928.0,37.0,891.0,928.0,37.0,746.0,43.0336926,-83.7646181,26049
26049010812,1021.0,983.0,-38.0,589.0,556.0,-33.0,589.0,556.0,-33.0,1000.0,43.0353797,-83.7422068,26049
26049010813,1614.0,1650.0,36.0,2127.0,2393.0,266.0,2127.0,2393.0,266.0,1586.0,43.0035753,-83.7962039,26049
26049010910,921.0,925.0,4.0,3698.0,3712.0,14.0,3698.0,3712.0,14.0,911.0,43.0012307,-83.7590999,26049
26049010911,1367.0,1253.0,-114.0,2843.0,2554.0,-289.0,2843.0,2554.0,-289.0,1351.0,43.0088123,-83.7440754,26049
26049010912,1048.0,1084.0,36.0,5356.0,5909.0,553.0,5356.0,5909.0,553.0,1025.0,42.9754982,-83.7678109,26049
26049011010,1878.0,1853.0,-25.0,2417.0,2454.0,37.0,2417.0,2454.0,37.0,1846.0,42.9699857,-83.7102154,26049
26049011102,2349.0,2469.0,120.0,5346.0,5325.0,-21.0,5346.0,5325.0,-21.0,2315.0,42.8916337,-83.6595659,26049
26049011103,1444.0,1667.0,223.0,290.0,265.0,-25.0,290.0,265.0,-25.0,1423.0,42.8992622,-83.5784083,26049
26049011104,1991.0,2095.0,104.0,2223.0,2173.0,-50.0,2223.0,2173.0,-50.0,1967.0,42.8954386,-83.614083,26049
26049011209,2422.0,2483.0,61.0,1557.0,1633.0,76.0,1557.0,1633.0,76.0,2391.0,42.9309766,-83.6084573,26049
26049011210,780.0,781.0,1.0,1870.0,1632.0,-238.0,1870.0,1632.0,-238.0,766.0,42.9217047,-83.6292709,26049
26049011211,2256.0,2390.0,134.0,2486.0,2285.0,-201.0,2486.0,2285.0,-201.0,2223.0,42.9315898,-83.6638398,26049
26049011212,2159.0,2245.0,86.0,1160.0,1287.0,127.0,1160.0,1287.0,127.0,2126.0,42.9518148,-83.6689219,26049
26049011213,2197.0,2351.0,154.0,115.0,219.0,104.0,115.0,219.0,104.0,2170.0,42.9538353,-83.6108003,26049
26049011214,2163.0,2232.0,69.0,515.0,1609.0,1094.0,515.0,1609.0,1094.0,2121.0,42.9342498,-83.5908232,26049
26049011301,1536.0,1595.0,59.0,1408.0,1558.0,150.0,1408.0,1558.0,150.0,1510.0,42.9663907,-83.682378,26049
26049011302,1079.0,1157.0,78.0,399.0,452.0,53.0,399.0,452.0,53.0,1058.0,42.9703379,-83.6585901,26049
26049011401,1206.0,1071.0,-135.0,1754.0,2141.0,387.0,1754.0,2141.0,387.0,1189.0,42.9726934,-83.6349716,26049
26049011402,1438.0,1580.0,142.0,114.0,117.0,3.0,114.0,117.0,3.0,1415.0,42.9743151,-83.5947503,26049
26049011502,1182.0,1138.0,-44.0,1735.0,1810.0,75.0,1735.0,1810.0,75.0,1171.0,43.0150271,-83.6061158,26049
26049011503,1783.0,1745.0,-38.0,343.0,399.0,56.0,343.0,399.0,56.0,1762.0,43.0173081,-83.5864593,26049
26049011505,920.0,910.0,-10.0,2274.0,3050.0,776.0,2274.0,3050.0,776.0,897.0,43.0310195,-83.6255788,26049
26049011508,940.0,980.0,40.0,1517.0,1188.0,-329.0,1517.0,1188.0,-329.0,925.0,42.9979344,-83.6279169,26049
26049011601,1237.0,1232.0,-5.0,287.0,291.0,4.0,287.0,291.0,4.0,1220.0,42.9839696,-83.5110841,26049
26049011611,1114.0,1146.0,32.0,378.0,453.0,75.0,378.0,453.0,75.0,1095.0,43.0096742,-83.5386153,26049
26049011612,1733.0,1959.0,226.0,423.0,503.0,80.0,423.0,503.0,80.0,1717.0,42.9973438,-83.5432545,26049
26049011710,977.0,993.0,16.0,791.0,861.0,70.0,791.0,861.0,70.0,963.0,43.0377579,-83.518413,26049
26049011711,1087.0,1090.0,3.0,1326.0,1645.0,319.0,1326.0,1645.0,319.0,1077.0,43.0245808,-83.5189943,26049
26049011712,1119.0,1237.0,118.0,486.0,472.0,-14.0,486.0,472.0,-14.0,1106.0,43.026873,-83.4752519,26049
26049011713,1425.0,1535.0,110.0,868.0,896.0,28.0,868.0,896.0,28.0,1404.0,43.0212435,-83.5480504,26049
26049011714,1325.0,1491.0,166.0,432.0,448.0,16.0,432.0,448.0,16.0,1318.0,43.0386344,-83.5519097,26049
26049011800,1184.0,1272.0,88.0,228.0,272.0,44.0,228.0,272.0,44.0,1166.0,43.0676954,-83.5485106,26049
26049011901,982.0,999.0,17.0,28.0,42.0,14.0,28.0,42.0,14.0,970.0,43.1167051,-83.5286633,26049
26049011902,1316.0,1352.0,36.0,486.0,376.0,-110.0,486.0,376.0,-110.0,1304.0,43.0806718,-83.49408,26049
26049012003,919.0,962.0,43.0,21.0,17.0,-4.0,21.0,17.0,-4.0,905.0,43.1016372,-83.6027374,26049
26049012006,913.0,912.0,-1.0,112.0,128.0,16.0,112.0,128.0,16.0,899.0,43.05327,-83.6324305,26049
26049012007,607.0,590.0,-17.0,100.0,111.0,11.0,100.0,111.0,11.0,596.0,43.0794573,-83.6270586,26049
26049012008,1060.0,1138.0,78.0,423.0,392.0,-31.0,423.0,392.0,-31.0,1046.0,43.0731935,-83.6067556,26049
26049012009,908.0,918.0,10.0,113.0,65.0,-48.0,113.0,65.0,-48.0,892.0,43.0730167,-83.587854,26049
26049012100,918.0,878.0,-40.0,270.0,257.0,-13.0,270.0,257.0,-13.0,901.0,43.1184538,-83.622656,26049
26049012201,760.0,740.0,-20.0,233.0,297.0,64.0,233.0,297.0,64.0,751.0,43.1085858,-83.6663797,26049
26049012202,375.0,374.0,-1.0,369.0,359.0,-10.0,369.0,359.0,-10.0,373.0,43.0796336,-83.674918,26049
26049012310,998.0,1070.0,72.0,543.0,588.0,45.0,543.0,588.0,45.0,982.0,43.1176639,-83.6987294,26049
26049012311,587.0,652.0,65.0,130.0,86.0,-44.0,130.0,86.0,-44.0,579.0,43.1187175,-83.6851194,26049
26049012401,701.0,722.0,21.0,42.0,49.0,7.0,42.0,49.0,7.0,690.0,43.1877438,-83.5502372,26049
26049012402,964.0,1038.0,74.0,268.0,283.0,15.0,268.0,283.0,15.0,956.0,43.1856449,-83.4902185,26049
26049012501,801.0,754.0,-47.0,54.0,75.0,21.0,54.0,75.0,21.0,794.0,43.1737904,-83.6043506,26049
26049012503,1059.0,1112.0,53.0,125.0,148.0,23.0,125.0,148.0,23.0,1036.0,43.1568106,-83.6687953,26049
26049012504,845.0,953.0,108.0,63.0,54.0,-9.0,63.0,54.0,-9.0,830.0,43.2001782,-83.6652375,26049
26049012601,1181.0,1267.0,86.0,172.0,232.0,60.0,172.0,232.0,60.0,1160.0,43.1989511,-83.8776596,26049
26049012602,686.0,672.0,-14.0,389.0,421.0,32.0,389.0,421.0,32.0,678.0,43.1763452,-83.8931853,26049
26049012603,1197.0,1136.0,-61.0,369.0,355.0,-14.0,369.0,355.0,-14.0,1183.0,43.1546389,-83.8686034,26049
26049012702,2119.0,2261.0,142.0,1699.0,1841.0,142.0,1699.0,1841.0,142.0,2083.0,42.964205,-83.8161728,26049
26049012703,1136.0,1257.0,121.0,346.0,159.0,-187.0,346.0,159.0,-187.0,1121.0,42.9953268,-83.9010658,26049
26049012704,1684.0,1721.0,37.0,375.0,317.0,-58.0,375.0,317.0,-58.0,1669.0,43.0079415,-83.8467187,26049
26049012801,1843.0,1904.0,61.0,116.0,125.0,9.0,116.0,125.0,9.0,1817.0,42.9062367,-83.8955761,26049
26049012802,798.0,856.0,58.0,62.0,88.0,26.0,62.0,88.0,26.0,786.0,42.9069337,-83.8261741,26049
26049012904,2388.0,2453.0,65.0,1744.0,1905.0,161.0,1744.0,1905.0,161.0,2356.0,42.9351154,-83.7646505,26049
26049012905,1498.0,1439.0,-59.0,3081.0,3235.0,154.0,3081.0,3235.0,154.0,1483.0,42.9357535,-83.7138025,26049
26049012906,1183.0,1199.0,16.0,78.0,112.0,34.0,78.0,112.0,34.0,1169.0,42.8930821,-83.7096898,26049
26049012907,1021.0,1049.0,28.0,144.0,129.0,-15.0,144.0,129.0,-15.0,1006.0,42.8897916,-83.7750487,26049
26049013001,1096.0,1032.0,-64.0,61.0,81.0,20.0,61.0,81.0,20.0,1080.0,42.8324807,-83.8640172,26049
26049013002,1721.0,1766.0,45.0,498.0,519.0,21.0,498.0,519.0,21.0,1696.0,42.7998893,-83.843146,26049
26049013110,931.0,924.0,-7.0,152.0,152.0,0.0,152.0,152.0,0.0,925.0,42.8480218,-83.7778101,26049
26049013111,1285.0,1292.0,7.0,770.0,816.0,46.0,770.0,816.0,46.0,1269.0,42.8254205,-83.7515364,26049
26049013112,1792.0,1860.0,68.0,621.0,678.0,57.0,621.0,678.0,57.0,1772.0,42.7993571,-83.7752538,26049
26049013113,1529.0,1630.0,101.0,721.0,794.0,73.0,721.0,794.0,73.0,1506.0,42.8191644,-83.7812248,26049
26049013202,2286.0,2377.0,91.0,1248.0,1250.0,2.0,1248.0,1250.0,2.0,2250.0,42.8085304,-83.6973288,26049
26049013205,1089.0,1048.0,-41.0,3905.0,3877.0,-28.0,3905.0,3877.0,-28.0,1080.0,42.7947522,-83.729581,26049
