geoid,rhoH_2020,rhoH_2021,drhoH,rhoW_2020,rhoW_2021,drhoW,In_2020,In_2021,dIn,Out_2020
36037940100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36037950100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36037950200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36037950301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36037950302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36037951000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36037951100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36037951400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36039080502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36039080600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36041950300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36041950400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36041950500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36043010100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36043010300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36043011200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36043011302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36043011400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36043011504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36045060203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36045060302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36045060601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36045060803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36045060805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36045060806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36045061000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36045061101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36045061102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36045061400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36045061802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36045061900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36045062100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36045062400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047001502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36047002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047003101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047003300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047004500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047005800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36047006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047006400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047007200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047007800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047008000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047008400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047009201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047009402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047010601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047010602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047011200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36047011600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047012000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047012200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047012801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36047012902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047013400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047013700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047013900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047014101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047015000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047016000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047016900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36047017100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047017200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047017400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047017900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047018100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047018501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36047019200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047019500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047020100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047020800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047021000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047023300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047023600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047024600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047024800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047024900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047026100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047026800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047027600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047027900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047028800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047029000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047029600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047030400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047030500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047031500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36047031900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047032100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047032600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047032900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047035400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047036501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36047037000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36047037100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047037401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047039400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047039700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047040300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047040800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047041500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047041700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047041800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047042100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047042300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047042400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047042600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047043200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047047000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047047700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047048100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047048200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047048500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047048800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047049700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047050100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047050300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047050500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047050600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36047051400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36047052500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047053300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36047053800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047054700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36047055100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047055400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047055500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047056301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047056302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047056600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047056900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047058800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36047059100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047059404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36047061200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047064600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047065400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047070000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047073600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047074200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047077400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047079400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047079801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047079802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047080000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047082200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047085600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047086000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047086600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047088002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047088200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047089200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36047089400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047089600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047090800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047092200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047097400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047100600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047105804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047107800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047110600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047114202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047115600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36047123700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36047150200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36049950601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36051030100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36051030201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36051030204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36051030600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36051030702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36051031400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36053030103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36053030300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36053030501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36053030602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36053030900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36053031000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055001600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055002100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36055002900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055003300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055003500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055003806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055003807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055004602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055005000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055005600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055005800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055006300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055006700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055006800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055007500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055007700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055007801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055007802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36055008000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055008100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055008600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36055008801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36055009301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055009302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36055009402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055009500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055009602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055009605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055010100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055010400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36055010601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055010602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055010901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055011100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055011205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055011210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055011303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055011401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36055011403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055011503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055011504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36055011505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36055011506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36055011507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055011601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055011604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055011708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
36055011709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055011901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055012100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055012201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055012202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36055012301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055012305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055012307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055012600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055013005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36055013104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055013203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
36055013205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36055013401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055013503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055013507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055013508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055013510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055013511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055013601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055013701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055013702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055013800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055013901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055014001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055014003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36055014004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36055014102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36055014103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055014206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055014302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36055014400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36055014505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055014601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055014802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055014803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055014805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36055015000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36057070300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36057070600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36057070800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36057072100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059300100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36059300300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059300901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059301700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059302101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059302501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059302700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059303101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059303302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059303700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059304100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059405700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059405900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059406300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059406400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059406900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059407401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059407402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059408100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059408200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059408400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059408800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059409700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059409800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059409900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059410600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059411100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059411200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059411400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059411500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059411700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36059411902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059414304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059414800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36059415102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36059415600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
