geoid,year,rho_H,rho_W,In,Out,lat,lon,county
06001433300,2021,0.0,0.0,0.0,1.0,,,06001
06001433400,2021,0.0,0.0,0.0,1.0,,,06001
06001435800,2021,0.0,0.0,0.0,1.0,,,06001
06001437101,2021,0.0,0.0,0.0,1.0,,,06001
06001437600,2021,0.0,0.0,0.0,1.0,,,06001
06001438000,2021,0.0,0.0,0.0,1.0,,,06001
06001438100,2021,0.0,0.0,0.0,1.0,,,06001
06001440334,2021,0.0,0.0,0.0,1.0,,,06001
06001440336,2021,0.0,0.0,0.0,1.0,,,06001
06001441301,2021,0.0,0.0,0.0,1.0,,,06001
06001441523,2021,0.0,0.0,0.0,1.0,,,06001
06001441800,2021,0.0,0.0,0.0,3.0,,,06001
06001442200,2021,0.0,0.0,0.0,1.0,,,06001
06001442502,2021,0.0,0.0,0.0,1.0,,,06001
06001443103,2021,0.0,0.0,0.0,1.0,,,06001
06001444301,2021,0.0,0.0,0.0,1.0,,,06001
06001450101,2021,0.0,0.0,0.0,2.0,,,06001
06001450200,2021,0.0,0.0,0.0,1.0,,,06001
06001450400,2021,0.0,0.0,0.0,1.0,,,06001
06001450601,2021,0.0,0.0,0.0,3.0,,,06001
06001450606,2021,0.0,0.0,0.0,1.0,,,06001
06001450607,2021,0.0,0.0,0.0,1.0,,,06001
06001450608,2021,0.0,0.0,0.0,1.0,,,06001
06001450743,2021,0.0,0.0,0.0,1.0,,,06001
06001450746,2021,0.0,0.0,0.0,1.0,,,06001
06001450751,2021,0.0,0.0,0.0,2.0,,,06001
06001451104,2021,0.0,0.0,0.0,1.0,,,06001
06001451401,2021,0.0,0.0,0.0,1.0,,,06001
06001451701,2021,0.0,0.0,0.0,1.0,,,06001
06001451704,2021,0.0,0.0,0.0,1.0,,,06001
06005000402,2021,0.0,0.0,0.0,1.0,,,06005
06007000601,2021,0.0,0.0,0.0,1.0,,,06007
06007001100,2021,0.0,0.0,0.0,1.0,,,06007
06007001400,2021,0.0,0.0,0.0,1.0,,,06007
06007002700,2021,0.0,0.0,0.0,2.0,,,06007
06007003002,2021,0.0,0.0,0.0,1.0,,,06007
06007003502,2021,0.0,0.0,0.0,1.0,,,06007
06009000220,2021,0.0,0.0,0.0,1.0,,,06009
06013302005,2021,0.0,0.0,0.0,1.0,,,06013
06013302014,2021,0.0,0.0,0.0,1.0,,,06013
06013303206,2021,0.0,0.0,0.0,1.0,,,06013
06013303208,2021,0.0,0.0,0.0,1.0,,,06013
06013307101,2021,0.0,0.0,0.0,1.0,,,06013
06013313206,2021,0.0,0.0,0.0,1.0,,,06013
06013315000,2021,0.0,0.0,0.0,2.0,,,06013
06013321102,2021,0.0,0.0,0.0,1.0,,,06013
06013323000,2021,0.0,0.0,0.0,1.0,,,06013
06013326000,2021,0.0,0.0,0.0,1.0,,,06013
06013329000,2021,0.0,0.0,0.0,1.0,,,06013
06013331000,2021,0.0,0.0,0.0,1.0,,,06013
06013334200,2021,0.0,0.0,0.0,2.0,,,06013
06013335000,2021,0.0,0.0,0.0,1.0,,,06013
06013336101,2021,0.0,0.0,0.0,1.0,,,06013
06013338302,2021,0.0,0.0,0.0,1.0,,,06013
06013340004,2021,0.0,0.0,0.0,2.0,,,06013
06013343001,2021,0.0,0.0,0.0,1.0,,,06013
06013347000,2021,0.0,0.0,0.0,1.0,,,06013
06013348000,2021,0.0,0.0,0.0,1.0,,,06013
06013351200,2021,0.0,0.0,0.0,1.0,,,06013
06013352201,2021,0.0,0.0,0.0,1.0,,,06013
06013354001,2021,0.0,0.0,0.0,1.0,,,06013
06013354002,2021,0.0,0.0,0.0,1.0,,,06013
06013355111,2021,0.0,0.0,0.0,1.0,,,06013
06013355306,2021,0.0,0.0,0.0,2.0,,,06013
06013356002,2021,0.0,0.0,0.0,1.0,,,06013
06013359102,2021,0.0,0.0,0.0,1.0,,,06013
06013364002,2021,0.0,0.0,0.0,1.0,,,06013
06013366001,2021,0.0,0.0,0.0,1.0,,,06013
06013367100,2021,0.0,0.0,0.0,1.0,,,06013
06013368002,2021,0.0,0.0,0.0,1.0,,,06013
06013371000,2021,0.0,0.0,0.0,1.0,,,06013
06013373000,2021,0.0,0.0,0.0,1.0,,,06013
06013377000,2021,0.0,0.0,0.0,1.0,,,06013
06013381000,2021,0.0,0.0,0.0,1.0,,,06013
06015000106,2021,0.0,0.0,0.0,1.0,,,06015
06017030809,2021,0.0,0.0,0.0,1.0,,,06017
06019001201,2021,0.0,0.0,0.0,1.0,,,06019
06019003600,2021,0.0,0.0,0.0,1.0,,,06019
06019004006,2021,0.0,0.0,0.0,1.0,,,06019
06019004210,2021,0.0,0.0,0.0,1.0,,,06019
06019004214,2021,0.0,0.0,0.0,1.0,,,06019
06019005514,2021,0.0,0.0,0.0,1.0,,,06019
06019005606,2021,0.0,0.0,0.0,1.0,,,06019
06019005703,2021,0.0,0.0,0.0,1.0,,,06019
06019005916,2021,0.0,0.0,0.0,1.0,,,06019
06019007500,2021,0.0,0.0,0.0,1.0,,,06019
06019007802,2021,0.0,0.0,0.0,1.0,,,06019
06021010200,2021,0.0,0.0,0.0,2.0,,,06021
06021010401,2021,0.0,0.0,0.0,1.0,,,06021
06023010400,2021,0.0,0.0,0.0,1.0,,,06023
06023010600,2021,0.0,0.0,0.0,1.0,,,06023
06023010902,2021,0.0,0.0,0.0,1.0,,,06023
06023011200,2021,0.0,0.0,0.0,1.0,,,06023
06025010102,2021,0.0,0.0,0.0,1.0,,,06025
06025010900,2021,0.0,0.0,0.0,1.0,,,06025
06025011002,2021,0.0,0.0,0.0,1.0,,,06025
06025011100,2021,0.0,0.0,0.0,1.0,,,06025
06025012004,2021,0.0,0.0,0.0,1.0,,,06025
06025012301,2021,0.0,0.0,0.0,1.0,,,06025
06029000102,2021,0.0,0.0,0.0,1.0,,,06029
06029000201,2021,0.0,0.0,0.0,1.0,,,06029
06029001104,2021,0.0,0.0,0.0,1.0,,,06029
06029001105,2021,0.0,0.0,0.0,1.0,,,06029
06029001201,2021,0.0,0.0,0.0,1.0,,,06029
06029002401,2021,0.0,0.0,0.0,1.0,,,06029
06029002822,2021,0.0,0.0,0.0,1.0,,,06029
06029003113,2021,0.0,0.0,0.0,1.0,,,06029
06029003500,2021,0.0,0.0,0.0,2.0,,,06029
06029003816,2021,0.0,0.0,0.0,1.0,,,06029
06029003820,2021,0.0,0.0,0.0,1.0,,,06029
06029003821,2021,0.0,0.0,0.0,1.0,,,06029
06029003825,2021,0.0,0.0,0.0,1.0,,,06029
06029004303,2021,0.0,0.0,0.0,1.0,,,06029
06029005006,2021,0.0,0.0,0.0,1.0,,,06029
06029005514,2021,0.0,0.0,0.0,1.0,,,06029
06029006010,2021,0.0,0.0,0.0,1.0,,,06029
06031000402,2021,0.0,0.0,0.0,1.0,,,06031
06031001003,2021,0.0,0.0,0.0,2.0,,,06031
06031001300,2021,0.0,0.0,0.0,1.0,,,06031
06031980100,2021,0.0,0.0,0.0,2.0,,,06031
06031981800,2021,0.0,0.0,0.0,1.0,,,06031
06033000702,2021,0.0,0.0,0.0,1.0,,,06033
06033000802,2021,0.0,0.0,0.0,1.0,,,06033
06035040400,2021,0.0,0.0,0.0,2.0,,,06035
06037101222,2021,0.0,0.0,0.0,1.0,,,06037
06037103202,2021,0.0,0.0,0.0,1.0,,,06037
06037103300,2021,0.0,0.0,0.0,1.0,,,06037
06037103402,2021,0.0,0.0,0.0,1.0,,,06037
06037104403,2021,0.0,0.0,0.0,1.0,,,06037
06037104701,2021,0.0,0.0,0.0,1.0,,,06037
06037106020,2021,0.0,0.0,0.0,1.0,,,06037
06037106111,2021,0.0,0.0,0.0,1.0,,,06037
06037106406,2021,0.0,0.0,0.0,1.0,,,06037
06037106407,2021,0.0,0.0,0.0,1.0,,,06037
06037106645,2021,0.0,0.0,0.0,2.0,,,06037
06037109604,2021,0.0,0.0,0.0,1.0,,,06037
06037111204,2021,0.0,0.0,0.0,2.0,,,06037
06037111302,2021,0.0,0.0,0.0,1.0,,,06037
06037111303,2021,0.0,0.0,0.0,1.0,,,06037
06037113102,2021,0.0,0.0,0.0,2.0,,,06037
06037113212,2021,0.0,0.0,0.0,1.0,,,06037
06037113303,2021,0.0,0.0,0.0,1.0,,,06037
06037113423,2021,0.0,0.0,0.0,1.0,,,06037
06037113425,2021,0.0,0.0,0.0,3.0,,,06037
06037115404,2021,0.0,0.0,0.0,1.0,,,06037
06037117101,2021,0.0,0.0,0.0,1.0,,,06037
06037117102,2021,0.0,0.0,0.0,1.0,,,06037
06037117302,2021,0.0,0.0,0.0,2.0,,,06037
06037117405,2021,0.0,0.0,0.0,1.0,,,06037
06037117530,2021,0.0,0.0,0.0,1.0,,,06037
06037119700,2021,0.0,0.0,0.0,2.0,,,06037
06037120108,2021,0.0,0.0,0.0,1.0,,,06037
06037120400,2021,0.0,0.0,0.0,1.0,,,06037
06037121900,2021,0.0,0.0,0.0,1.0,,,06037
06037123020,2021,0.0,0.0,0.0,1.0,,,06037
06037124700,2021,0.0,0.0,0.0,1.0,,,06037
06037127520,2021,0.0,0.0,0.0,1.0,,,06037
06037127910,2021,0.0,0.0,0.0,1.0,,,06037
06037128910,2021,0.0,0.0,0.0,1.0,,,06037
06037131200,2021,0.0,0.0,0.0,1.0,,,06037
06037131600,2021,0.0,0.0,0.0,1.0,,,06037
06037132501,2021,0.0,0.0,0.0,1.0,,,06037
06037134101,2021,0.0,0.0,0.0,1.0,,,06037
06037134421,2021,0.0,0.0,0.0,1.0,,,06037
06037135115,2021,0.0,0.0,0.0,1.0,,,06037
06037137502,2021,0.0,0.0,0.0,1.0,,,06037
06037138000,2021,0.0,0.0,0.0,1.0,,,06037
06037143200,2021,0.0,0.0,0.0,1.0,,,06037
06037143603,2021,0.0,0.0,0.0,1.0,,,06037
06037143606,2021,0.0,0.0,0.0,1.0,,,06037
06037181600,2021,0.0,0.0,0.0,1.0,,,06037
06037183620,2021,0.0,0.0,0.0,1.0,,,06037
06037185102,2021,0.0,0.0,0.0,1.0,,,06037
06037186100,2021,0.0,0.0,0.0,1.0,,,06037
06037189201,2021,0.0,0.0,0.0,1.0,,,06037
06037190102,2021,0.0,0.0,0.0,1.0,,,06037
06037190303,2021,0.0,0.0,0.0,1.0,,,06037
06037190510,2021,0.0,0.0,0.0,2.0,,,06037
06037191420,2021,0.0,0.0,0.0,1.0,,,06037
06037192520,2021,0.0,0.0,0.0,1.0,,,06037
06037192610,2021,0.0,0.0,0.0,1.0,,,06037
06037195710,2021,0.0,0.0,0.0,1.0,,,06037
06037195804,2021,0.0,0.0,0.0,1.0,,,06037
06037197410,2021,0.0,0.0,0.0,1.0,,,06037
06037197420,2021,0.0,0.0,0.0,2.0,,,06037
06037197700,2021,0.0,0.0,0.0,1.0,,,06037
06037201401,2021,0.0,0.0,0.0,1.0,,,06037
06037201700,2021,0.0,0.0,0.0,1.0,,,06037
06037203300,2021,0.0,0.0,0.0,1.0,,,06037
06037204810,2021,0.0,0.0,0.0,1.0,,,06037
06037205110,2021,0.0,0.0,0.0,1.0,,,06037
06037207303,2021,0.0,0.0,0.0,1.0,,,06037
06037207902,2021,0.0,0.0,0.0,1.0,,,06037
06037208802,2021,0.0,0.0,0.0,1.0,,,06037
06037209106,2021,0.0,0.0,0.0,1.0,,,06037
06037211310,2021,0.0,0.0,0.0,1.0,,,06037
06037211703,2021,0.0,0.0,0.0,1.0,,,06037
06037211802,2021,0.0,0.0,0.0,1.0,,,06037
06037212420,2021,0.0,0.0,0.0,1.0,,,06037
06037212800,2021,0.0,0.0,0.0,2.0,,,06037
06037214100,2021,0.0,0.0,0.0,1.0,,,06037
06037214504,2021,0.0,0.0,0.0,1.0,,,06037
06037216100,2021,0.0,0.0,0.0,1.0,,,06037
06037216301,2021,0.0,0.0,0.0,2.0,,,06037
06037216901,2021,0.0,0.0,0.0,1.0,,,06037
06037218300,2021,0.0,0.0,0.0,2.0,,,06037
06037218500,2021,0.0,0.0,0.0,1.0,,,06037
06037221401,2021,0.0,0.0,0.0,1.0,,,06037
06037221810,2021,0.0,0.0,0.0,1.0,,,06037
06037222600,2021,0.0,0.0,0.0,1.0,,,06037
06037224410,2021,0.0,0.0,0.0,1.0,,,06037
06037234002,2021,0.0,0.0,0.0,1.0,,,06037
06037236203,2021,0.0,0.0,0.0,1.0,,,06037
06037236400,2021,0.0,0.0,0.0,1.0,,,06037
06037237500,2021,0.0,0.0,0.0,1.0,,,06037
06037238320,2021,0.0,0.0,0.0,1.0,,,06037
06037238400,2021,0.0,0.0,0.0,1.0,,,06037
06037240902,2021,0.0,0.0,0.0,1.0,,,06037
06037262301,2021,0.0,0.0,0.0,1.0,,,06037
06037265420,2021,0.0,0.0,0.0,1.0,,,06037
06037265702,2021,0.0,0.0,0.0,1.0,,,06037
06037269500,2021,0.0,0.0,0.0,1.0,,,06037
06037271300,2021,0.0,0.0,0.0,1.0,,,06037
06037271704,2021,0.0,0.0,0.0,1.0,,,06037
06037271901,2021,0.0,0.0,0.0,1.0,,,06037
06037272100,2021,0.0,0.0,0.0,1.0,,,06037
06037272201,2021,0.0,0.0,0.0,1.0,,,06037
06037272202,2021,0.0,0.0,0.0,1.0,,,06037
06037273403,2021,0.0,0.0,0.0,1.0,,,06037
06037273600,2021,0.0,0.0,0.0,1.0,,,06037
06037273902,2021,0.0,0.0,0.0,2.0,,,06037
06037274100,2021,0.0,0.0,0.0,1.0,,,06037
06037275311,2021,0.0,0.0,0.0,1.0,,,06037
06037275603,2021,0.0,0.0,0.0,1.0,,,06037
06037276101,2021,0.0,0.0,0.0,1.0,,,06037
06037276102,2021,0.0,0.0,0.0,1.0,,,06037
06037276500,2021,0.0,0.0,0.0,1.0,,,06037
06037277000,2021,0.0,0.0,0.0,1.0,,,06037
06037291300,2021,0.0,0.0,0.0,1.0,,,06037
06037294610,2021,0.0,0.0,0.0,1.0,,,06037
06037294620,2021,0.0,0.0,0.0,1.0,,,06037
06037295103,2021,0.0,0.0,0.0,3.0,,,06037
06037296401,2021,0.0,0.0,0.0,2.0,,,06037
06037297002,2021,0.0,0.0,0.0,1.0,,,06037
06037300100,2021,0.0,0.0,0.0,2.0,,,06037
06037300200,2021,0.0,0.0,0.0,1.0,,,06037
06037300503,2021,0.0,0.0,0.0,1.0,,,06037
06037300901,2021,0.0,0.0,0.0,1.0,,,06037
06037301000,2021,0.0,0.0,0.0,1.0,,,06037
06037301203,2021,0.0,0.0,0.0,1.0,,,06037
06037301501,2021,0.0,0.0,0.0,1.0,,,06037
06037302103,2021,0.0,0.0,0.0,1.0,,,06037
06037302302,2021,0.0,0.0,0.0,1.0,,,06037
06037310201,2021,0.0,0.0,0.0,1.0,,,06037
06037310703,2021,0.0,0.0,0.0,1.0,,,06037
06037311500,2021,0.0,0.0,0.0,1.0,,,06037
06037311602,2021,0.0,0.0,0.0,1.0,,,06037
06037400208,2021,0.0,0.0,0.0,1.0,,,06037
06037400403,2021,0.0,0.0,0.0,2.0,,,06037
06037401001,2021,0.0,0.0,0.0,2.0,,,06037
06037401102,2021,0.0,0.0,0.0,1.0,,,06037
06037401303,2021,0.0,0.0,0.0,1.0,,,06037
06037401304,2021,0.0,0.0,0.0,1.0,,,06037
06037401801,2021,0.0,0.0,0.0,1.0,,,06037
06037401902,2021,0.0,0.0,0.0,1.0,,,06037
06037402002,2021,0.0,0.0,0.0,1.0,,,06037
06037402503,2021,0.0,0.0,0.0,1.0,,,06037
06037402706,2021,0.0,0.0,0.0,1.0,,,06037
06037403316,2021,0.0,0.0,0.0,1.0,,,06037
06037403324,2021,0.0,0.0,0.0,1.0,,,06037
06037403404,2021,0.0,0.0,0.0,1.0,,,06037
06037403601,2021,0.0,0.0,0.0,1.0,,,06037
06037403722,2021,0.0,0.0,0.0,1.0,,,06037
06037403801,2021,0.0,0.0,0.0,1.0,,,06037
06037403802,2021,0.0,0.0,0.0,1.0,,,06037
06037404000,2021,0.0,0.0,0.0,1.0,,,06037
06037404902,2021,0.0,0.0,0.0,1.0,,,06037
06037405102,2021,0.0,0.0,0.0,1.0,,,06037
06037406000,2021,0.0,0.0,0.0,1.0,,,06037
06037406702,2021,0.0,0.0,0.0,1.0,,,06037
06037407601,2021,0.0,0.0,0.0,1.0,,,06037
06037407701,2021,0.0,0.0,0.0,1.0,,,06037
06037408133,2021,0.0,0.0,0.0,1.0,,,06037
06037408140,2021,0.0,0.0,0.0,1.0,,,06037
06037408303,2021,0.0,0.0,0.0,1.0,,,06037
06037408705,2021,0.0,0.0,0.0,1.0,,,06037
06037409000,2021,0.0,0.0,0.0,1.0,,,06037
06037430502,2021,0.0,0.0,0.0,1.0,,,06037
06037430721,2021,0.0,0.0,0.0,1.0,,,06037
06037430801,2021,0.0,0.0,0.0,1.0,,,06037
06037431100,2021,0.0,0.0,0.0,1.0,,,06037
06037431900,2021,0.0,0.0,0.0,2.0,,,06037
06037432001,2021,0.0,0.0,0.0,1.0,,,06037
06037432601,2021,0.0,0.0,0.0,1.0,,,06037
06037433200,2021,0.0,0.0,0.0,1.0,,,06037
06037460301,2021,0.0,0.0,0.0,1.0,,,06037
06037460501,2021,0.0,0.0,0.0,2.0,,,06037
06037460502,2021,0.0,0.0,0.0,1.0,,,06037
06037460900,2021,0.0,0.0,0.0,1.0,,,06037
06037462302,2021,0.0,0.0,0.0,1.0,,,06037
06037462500,2021,0.0,0.0,0.0,1.0,,,06037
06037462800,2021,0.0,0.0,0.0,1.0,,,06037
06037462900,2021,0.0,0.0,0.0,1.0,,,06037
06037463601,2021,0.0,0.0,0.0,1.0,,,06037
06037463602,2021,0.0,0.0,0.0,3.0,,,06037
06037463800,2021,0.0,0.0,0.0,1.0,,,06037
06037480102,2021,0.0,0.0,0.0,1.0,,,06037
06037480703,2021,0.0,0.0,0.0,1.0,,,06037
06037480903,2021,0.0,0.0,0.0,1.0,,,06037
06037481002,2021,0.0,0.0,0.0,1.0,,,06037
06037481401,2021,0.0,0.0,0.0,1.0,,,06037
06037482521,2021,0.0,0.0,0.0,1.0,,,06037
06037500800,2021,0.0,0.0,0.0,1.0,,,06037
06037501400,2021,0.0,0.0,0.0,1.0,,,06037
06037501501,2021,0.0,0.0,0.0,1.0,,,06037
06037501600,2021,0.0,0.0,0.0,1.0,,,06037
06037501700,2021,0.0,0.0,0.0,1.0,,,06037
06037501803,2021,0.0,0.0,0.0,1.0,,,06037
06037501900,2021,0.0,0.0,0.0,1.0,,,06037
06037502005,2021,0.0,0.0,0.0,1.0,,,06037
06037502602,2021,0.0,0.0,0.0,1.0,,,06037
06037503201,2021,0.0,0.0,0.0,1.0,,,06037
06037530005,2021,0.0,0.0,0.0,1.0,,,06037
06037530102,2021,0.0,0.0,0.0,2.0,,,06037
06037530302,2021,0.0,0.0,0.0,1.0,,,06037
06037530603,2021,0.0,0.0,0.0,1.0,,,06037
06037530700,2021,0.0,0.0,0.0,1.0,,,06037
06037531202,2021,0.0,0.0,0.0,1.0,,,06037
06037531604,2021,0.0,0.0,0.0,1.0,,,06037
06037533201,2021,0.0,0.0,0.0,1.0,,,06037
06037533902,2021,0.0,0.0,0.0,1.0,,,06037
06037534301,2021,0.0,0.0,0.0,1.0,,,06037
06037535400,2021,0.0,0.0,0.0,1.0,,,06037
06037536000,2021,0.0,0.0,0.0,1.0,,,06037
06037536103,2021,0.0,0.0,0.0,1.0,,,06037
06037536201,2021,0.0,0.0,0.0,1.0,,,06037
06037541100,2021,0.0,0.0,0.0,1.0,,,06037
06037543100,2021,0.0,0.0,0.0,1.0,,,06037
06037543304,2021,0.0,0.0,0.0,2.0,,,06037
06037543321,2021,0.0,0.0,0.0,1.0,,,06037
06037543322,2021,0.0,0.0,0.0,1.0,,,06037
06037543501,2021,0.0,0.0,0.0,1.0,,,06037
06037543603,2021,0.0,0.0,0.0,1.0,,,06037
06037543801,2021,0.0,0.0,0.0,1.0,,,06037
06037550301,2021,0.0,0.0,0.0,1.0,,,06037
06037550801,2021,0.0,0.0,0.0,2.0,,,06037
06037553100,2021,0.0,0.0,0.0,1.0,,,06037
06037554106,2021,0.0,0.0,0.0,1.0,,,06037
06037554518,2021,0.0,0.0,0.0,1.0,,,06037
06037555300,2021,0.0,0.0,0.0,1.0,,,06037
06037570002,2021,0.0,0.0,0.0,1.0,,,06037
06037570603,2021,0.0,0.0,0.0,1.0,,,06037
06037570703,2021,0.0,0.0,0.0,1.0,,,06037
06037571000,2021,0.0,0.0,0.0,1.0,,,06037
06037571202,2021,0.0,0.0,0.0,1.0,,,06037
06037571900,2021,0.0,0.0,0.0,1.0,,,06037
06037572001,2021,0.0,0.0,0.0,2.0,,,06037
06037572700,2021,0.0,0.0,0.0,1.0,,,06037
06037573403,2021,0.0,0.0,0.0,1.0,,,06037
06037574100,2021,0.0,0.0,0.0,1.0,,,06037
06037574500,2021,0.0,0.0,0.0,1.0,,,06037
06037577606,2021,0.0,0.0,0.0,1.0,,,06037
06037578000,2021,0.0,0.0,0.0,1.0,,,06037
06037601900,2021,0.0,0.0,0.0,1.0,,,06037
06037602201,2021,0.0,0.0,0.0,1.0,,,06037
06037602301,2021,0.0,0.0,0.0,1.0,,,06037
06037602802,2021,0.0,0.0,0.0,1.0,,,06037
06037603500,2021,0.0,0.0,0.0,1.0,,,06037
06037603702,2021,0.0,0.0,0.0,1.0,,,06037
06037604001,2021,0.0,0.0,0.0,1.0,,,06037
06037604200,2021,0.0,0.0,0.0,1.0,,,06037
06037620301,2021,0.0,0.0,0.0,1.0,,,06037
06037620305,2021,0.0,0.0,0.0,1.0,,,06037
06037620501,2021,0.0,0.0,0.0,2.0,,,06037
06037620521,2021,0.0,0.0,0.0,1.0,,,06037
06037620602,2021,0.0,0.0,0.0,1.0,,,06037
06037620802,2021,0.0,0.0,0.0,1.0,,,06037
06037620904,2021,0.0,0.0,0.0,1.0,,,06037
06037621324,2021,0.0,0.0,0.0,1.0,,,06037
06037650003,2021,0.0,0.0,0.0,1.0,,,06037
06037650607,2021,0.0,0.0,0.0,1.0,,,06037
06037650702,2021,0.0,0.0,0.0,1.0,,,06037
06037651101,2021,0.0,0.0,0.0,2.0,,,06037
06037651222,2021,0.0,0.0,0.0,1.0,,,06037
06037670002,2021,0.0,0.0,0.0,1.0,,,06037
06037670101,2021,0.0,0.0,0.0,1.0,,,06037
06037670201,2021,0.0,0.0,0.0,1.0,,,06037
06037670405,2021,0.0,0.0,0.0,1.0,,,06037
06037670407,2021,0.0,0.0,0.0,1.0,,,06037
06037700400,2021,0.0,0.0,0.0,1.0,,,06037
06037700700,2021,0.0,0.0,0.0,1.0,,,06037
06037701201,2021,0.0,0.0,0.0,1.0,,,06037
06037701402,2021,0.0,0.0,0.0,1.0,,,06037
06037702102,2021,0.0,0.0,0.0,1.0,,,06037
06037702900,2021,0.0,0.0,0.0,1.0,,,06037
06037703003,2021,0.0,0.0,0.0,1.0,,,06037
06037800103,2021,0.0,0.0,0.0,1.0,,,06037
06037800324,2021,0.0,0.0,0.0,1.0,,,06037
06037800334,2021,0.0,0.0,0.0,1.0,,,06037
06037900805,2021,0.0,0.0,0.0,1.0,,,06037
06037901218,2021,0.0,0.0,0.0,1.0,,,06037
06037910211,2021,0.0,0.0,0.0,1.0,,,06037
06037910217,2021,0.0,0.0,0.0,1.0,,,06037
06037910401,2021,0.0,0.0,0.0,1.0,,,06037
06037910404,2021,0.0,0.0,0.0,1.0,,,06037
06037910712,2021,0.0,0.0,0.0,1.0,,,06037
06037910807,2021,0.0,0.0,0.0,1.0,,,06037
06037910808,2021,0.0,0.0,0.0,1.0,,,06037
06037910815,2021,0.0,0.0,0.0,1.0,,,06037
06037920028,2021,0.0,0.0,0.0,1.0,,,06037
06037920043,2021,0.0,0.0,0.0,1.0,,,06037
06037920046,2021,0.0,0.0,0.0,1.0,,,06037
06037920049,2021,0.0,0.0,0.0,1.0,,,06037
06037920313,2021,0.0,0.0,0.0,1.0,,,06037
06037920330,2021,0.0,0.0,0.0,1.0,,,06037
06039000106,2021,0.0,0.0,0.0,1.0,,,06039
06039000201,2021,0.0,0.0,0.0,2.0,,,06039
06039000509,2021,0.0,0.0,0.0,1.0,,,06039
06039000602,2021,0.0,0.0,0.0,1.0,,,06039
06039000701,2021,0.0,0.0,0.0,1.0,,,06039
06039000902,2021,0.0,0.0,0.0,1.0,,,06039
06039000903,2021,0.0,0.0,0.0,1.0,,,06039
06041108202,2021,0.0,0.0,0.0,1.0,,,06041
06041112204,2021,0.0,0.0,0.0,1.0,,,06041
06041124100,2021,0.0,0.0,0.0,1.0,,,06041
06041130201,2021,0.0,0.0,0.0,1.0,,,06041
06043000301,2021,0.0,0.0,0.0,1.0,,,06043
06045010700,2021,0.0,0.0,0.0,1.0,,,06045
06045011102,2021,0.0,0.0,0.0,1.0,,,06045
06045011700,2021,0.0,0.0,0.0,1.0,,,06045
06047000204,2021,0.0,0.0,0.0,1.0,,,06047
06047001501,2021,0.0,0.0,0.0,1.0,,,06047
06047002002,2021,0.0,0.0,0.0,1.0,,,06047
06047002306,2021,0.0,0.0,0.0,1.0,,,06047
06053001200,2021,0.0,0.0,0.0,2.0,,,06053
06053001500,2021,0.0,0.0,0.0,3.0,,,06053
06053010400,2021,0.0,0.0,0.0,1.0,,,06053
06053010900,2021,0.0,0.0,0.0,1.0,,,06053
06053011502,2021,0.0,0.0,0.0,1.0,,,06053
06053013000,2021,0.0,0.0,0.0,1.0,,,06053
06055201003,2021,0.0,0.0,0.0,1.0,,,06055
06057000102,2021,0.0,0.0,0.0,1.0,,,06057
06057000404,2021,0.0,0.0,0.0,2.0,,,06057
06057000801,2021,0.0,0.0,0.0,1.0,,,06057
06057001211,2021,0.0,0.0,0.0,1.0,,,06057
06059001201,2021,0.0,0.0,0.0,1.0,,,06059
06059001303,2021,0.0,0.0,0.0,1.0,,,06059
06059001503,2021,0.0,0.0,0.0,1.0,,,06059
06059001505,2021,0.0,0.0,0.0,1.0,,,06059
06059001710,2021,0.0,0.0,0.0,1.0,,,06059
06059011503,2021,0.0,0.0,0.0,1.0,,,06059
06059011504,2021,0.0,0.0,0.0,2.0,,,06059
06059011601,2021,0.0,0.0,0.0,1.0,,,06059
06059011715,2021,0.0,0.0,0.0,1.0,,,06059
06059011720,2021,0.0,0.0,0.0,1.0,,,06059
06059021807,2021,0.0,0.0,0.0,1.0,,,06059
06059021810,2021,0.0,0.0,0.0,1.0,,,06059
06059021823,2021,0.0,0.0,0.0,2.0,,,06059
06059021827,2021,0.0,0.0,0.0,1.0,,,06059
06059021831,2021,0.0,0.0,0.0,1.0,,,06059
06059021903,2021,0.0,0.0,0.0,1.0,,,06059
06059032039,2021,0.0,0.0,0.0,2.0,,,06059
06059032042,2021,0.0,0.0,0.0,1.0,,,06059
06059032046,2021,0.0,0.0,0.0,1.0,,,06059
06059032049,2021,0.0,0.0,0.0,1.0,,,06059
06059032051,2021,0.0,0.0,0.0,1.0,,,06059
06059032064,2021,0.0,0.0,0.0,1.0,,,06059
06059042112,2021,0.0,0.0,0.0,2.0,,,06059
06059042116,2021,0.0,0.0,0.0,1.0,,,06059
06059042201,2021,0.0,0.0,0.0,1.0,,,06059
06059042311,2021,0.0,0.0,0.0,2.0,,,06059
06059042339,2021,0.0,0.0,0.0,2.0,,,06059
06059052410,2021,0.0,0.0,0.0,1.0,,,06059
06059052431,2021,0.0,0.0,0.0,1.0,,,06059
06059052433,2021,0.0,0.0,0.0,3.0,,,06059
06059052434,2021,0.0,0.0,0.0,2.0,,,06059
06059052435,2021,0.0,0.0,0.0,1.0,,,06059
06059052438,2021,0.0,0.0,0.0,1.0,,,06059
06059052513,2021,0.0,0.0,0.0,1.0,,,06059
06059052521,2021,0.0,0.0,0.0,1.0,,,06059
06059052527,2021,0.0,0.0,0.0,1.0,,,06059
